LeftPosition,RightPosition,LeftVelocity,RightVelocity,LeftAcceleration,RightAcceleration,Heading
-131.02978944022902,-129.06755797959403,-56.646460605705464,-79.4198196737423,113.6104348514249,286.38956514857506,354.59746614024573
-131.58474624110312,-129.83326398151442,-55.495680087409085,-76.57060019203871,116.58606103835257,283.41393896164743,355.1683177088834
-132.1278864065102,-130.5707866189018,-54.31401654071058,-73.75226373873721,119.7783787128491,280.2216212871509,355.69573207063667
-132.65888197976892,-131.28045384843756,-53.099557325869654,-70.96672295357813,123.13757030925908,276.8624296907409,356.181369073925
-133.17739054461734,-131.96260808638363,-51.850856484842794,-68.2154237946051,126.62053124279042,273.37946875720957,356.6269782246026
-133.6830591245018,-132.61760230929363,-50.56685798844611,-65.49942229100182,130.19026067649705,269.809739323503,357.0343646044902
-134.1755278088811,-133.24579642770883,-49.24686843792954,-62.819411841518594,133.8152198150473,266.18478018495273,357.4053973116403
-134.65443241417773,-133.84755462520667,-47.89046052966428,-60.17581974978383,137.46857344882554,262.53142655117455,357.74195222584365
-135.1194071706445,-134.42324267153438,-46.49747564667766,-57.56880463277052,141.12755784828437,258.8724421517155,358.0459384794402
-135.57008672884317,-134.97322591613022,-45.06795581986445,-54.998324459583586,144.77277605852888,255.22722394147118,358.3192599451704
-136.00610797121655,-135.49786747655133,-43.602124237337634,-52.46415604211053,148.38760539243793,251.61239460756218,358.5638147025326
-136.42711149904204,-135.99752675152033,-42.100352782549386,-49.96592749689861,151.95763137704265,248.0423686229574,358.78148109137015
-136.83274312910305,-136.4725579242538,-40.56316300610045,-47.50311727334763,155.47022232087812,244.529777679122,358.9741242368067
-137.2226549125948,-136.92330894355655,-38.991178349174234,-45.075101930273675,158.91402972147108,241.08597027852892,359.14356765409195
-137.59650635669092,-137.3501203022549,-37.385144409612344,-42.681135869835465,162.27873246481192,237.72126753518808,359.29160815468083
-137.95396535291718,-137.7533241088231,-35.7458996226268,-40.32038065682095,165.55469427768944,234.44530572231056,359.41999704861166
-138.2947091279046,-138.13324313663014,-34.07437749874322,-37.99190278070445,168.73276583177088,231.26723416822918,359.530440275055
-138.6184251416799,-138.49018992564933,-32.37160137752883,-35.69467890191899,171.8041134496476,228.1958865503524,359.6245928094692
-138.9248119398672,-138.8244659302565,-30.638679818731454,-33.42760046071634,174.76009046095817,225.23990953904183,359.7040531371166
-139.2135800612697,-139.13636061164846,-28.876812140251804,-31.189468139196112,177.59219683520308,222.40780316479692,359.77036196625704
-139.48445283986,-139.42615063585265,-27.0872778590292,-28.97900242041883,180.2919973195432,219.7080026804568,359.82499341336967
-139.73716725361177,-139.69409902489537,-25.27144137517714,-26.794838904270712,182.8511423177101,217.1488576822899,359.86935320838904
-139.97147476773898,-139.94045431356264,-23.43075141272018,-24.63552886672767,185.26139604848288,214.73860395151718,359.9047743144601
-140.18714213447774,-140.16544974961838,-21.566736673874725,-22.499543605573155,187.51466155655848,212.48533844344152,359.932511536298
-140.38395220878124,-140.36930247810935,-19.68100743035058,-20.385272849097372,189.60306678675812,210.39693321324188,359.95373845721673
-140.56170471208117,-140.5522127776039,-17.775250329991835,-18.291029949456025,191.51901970444916,208.48098029555084,359.9695424609059
-140.72021697401513,-140.7143633184644,-15.851226193397752,-16.21505408605022,193.25529828029622,206.74470171970378,359.9809211534876
-140.8593246333753,-140.8559184618987,-13.910765936017281,-14.155514343430486,194.80513818769688,205.19486181230312,359.98877861037886
-140.97888229012472,-140.97702360794378,-11.955765674941953,-12.110514604506099,196.16232273204005,203.83767726795995,359.9939218618549
-141.0787640944249,-141.07780460643806,-9.988180430020476,-10.078099849427526,197.32126246537706,202.67873753462294,359.9970575727207
-141.15886427066488,-141.15836723299256,-8.010017623997982,-8.056262655450283,198.2770760974401,201.7229239025599,359.99878918258787
-141.21909756816316,-141.21879673828877,-6.02332974982831,-6.042950529620015,199.0256645434756,200.97433545652427,359.99961437709794
-141.25939962874574,-141.2591574805007,-4.030206058256182,-4.036074221192454,199.56376792853612,200.43623207146393,359.9999229296986
-141.27972726884528,-141.27949264319565,-2.032764009955078,-2.0335162694936226,199.88901748251814,200.1109825174818,359.9999950205788
-141.28005867022623,-141.2798240446092,-0.033140138095106526,-0.033140141353689916,199.99997050180878,200.00002949819122,359.9999999999998
